IN_LET,OUT_LET
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.0,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.1
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.1,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.2,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.2
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.3,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.4,28.3
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.5,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.4
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.6,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.7,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.5
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.8,28.6
30.9,28.6
30.9,28.6
30.90000059720957,28.600000895814357
30.900002387247845,28.60000358087177
30.900005367729168,28.600008051593758
30.90000953626788,28.60001430440182
30.900014890478325,28.60002233571749
30.900021427974842,28.600032141962267
30.90002914637178,28.600043719557668
30.900038043283473,28.600057064925213
30.90004811632427,28.60007217448641
30.900059363108515,28.600089044662777
30.900071781250546,28.600107671875822
30.900085368364707,28.600128052547063
30.900100122065343,28.600150183098012
30.90011603996679,28.60017405995019
30.900133119683396,28.6001996795251
30.900151358829508,28.600227038244263
30.900170755019456,28.600256132529186
30.900191305867594,28.60028695880139
30.900213008988256,28.60031951348239
30.900235861995796,28.600353792993694
30.90025986250454,28.600389793756815
30.90028500812885,28.600427512193274
30.900311296483054,28.60046694472458
30.900338725181495,28.60050808777225
30.900367291838528,28.60055093775779
30.90039699406848,28.60059549110273
30.900427829485707,28.600641744228565
30.900459795704545,28.60068969355682
30.900492890339336,28.600739335509004
30.900527111004422,28.600790666506636
30.900562455314148,28.600843682971227
30.90059892088286,28.600898381324292
30.900636505324893,28.600954757987342
30.900675206254594,28.601012809381896
30.900715021286302,28.60107253192946
30.900755948034366,28.601133922051556
30.900797984113126,28.601196976169696
30.90084112713692,28.601261690705385
30.900885374720097,28.601328062080153
30.900930724476996,28.6013960867155
30.90097717402196,28.601465761032944
30.901024720969332,28.601537081454005
30.901073362933456,28.60161004440019
30.90112309752867,28.601684646293013
30.90117392236932,28.601760883553986
30.901225835069752,28.601838752604632
30.901278833244305,28.601918249866458
30.901332914507318,28.60199937176098
30.901388076473136,28.60208211470971
30.901444316756105,28.60216647513416
30.901501632970568,28.602252449455854
30.901560022730862,28.602340034096297
30.90161948365133,28.602429225477
30.901680013346322,28.602520020019487
30.90174160943017,28.602612414145263
30.901804269517225,28.602706404275843
30.901867991221827,28.60280198683275
30.90193277215832,28.602899158237484
30.901998609941046,28.60299791491157
30.902065502184342,28.603098253276517
30.902133446502557,28.60320016975384
30.902202440510035,28.603303660765054
30.902272481821107,28.60340872273167
30.90234356805013,28.6035153520752
30.902415696811442,28.603623545217168
30.902488865719384,28.60373329857908
30.902563072388293,28.603844608582445
30.902638314432522,28.60395747164879
30.90271458946641,28.604071884199616
30.902791895104297,28.604187842656447
30.902870228960527,28.604305343440792
30.90294958864944,28.604424382974162
30.903029971785386,28.604544957678083
30.9031113759827,28.604667063974052
30.903193798855728,28.604790698283594
30.903277238018813,28.60491585702822
30.903361691086296,28.605042536629444
30.90344715567252,28.605170733508782
30.903533629391827,28.605300444087742
30.90362110985856,28.605431664787844
30.90370959468706,28.605564392030598
30.903799081491677,28.605698622237522
30.903889567886747,28.605834351830122
30.90398105148661,28.605971577229923
30.904073529905617,28.60611029485843
30.904167000758104,28.60625050113716
30.904261461658415,28.60639219248763
30.904356910220898,28.606535365331347
30.904453344059885,28.60668001608983
30.904550760789725,28.60682614118459
30.90464915802476,28.606973737037144
30.904748533379333,28.607122800069003
30.904848884467786,28.607273326701684
30.904950208904463,28.6074253133567
30.905052504303704,28.60757875645556
30.905155768279855,28.607733652419785
30.905259998447253,28.607889997670885
30.90536519242025,28.608047788630373
30.905471347813176,28.608207021719767
30.90557846224038,28.608367693360574
30.905686533316207,28.60852979997432
30.905795558655,28.608693337982505
30.905905535871096,28.60885830380665
30.906016462578844,28.609024693868268
30.90612833639258,28.609192504588872
30.90624115492665,28.609361732389978
30.906354915795397,28.6095323736931
30.906469616613165,28.609704424919748
30.90658525499429,28.60987788249144
30.906701828553125,28.610052742829687
30.906819334904,28.610229002356004
30.90693777166127,28.610406657491907
30.90705713643927,28.61058570465891
30.907177426852343,28.610766140278518
30.907298640514835,28.610947960772254
30.907420775041086,28.611131162561634
30.907543828045437,28.61131574206816
30.907667797142235,28.611501695713358
30.90779267994582,28.61168901991874
30.907918474070538,28.611877711105812
30.908045177130727,28.612067765696096
30.90817278674073,28.612259180111103
30.908301300514893,28.61245195077234
