IN_LET,OUT_LET
29.99999999930746,26.499999999841798
29.999991490907103,26.4999921781199
30.00000601832907,26.500005532113125
29.999996758211786,26.499997021046998
30.000001533234396,26.500001408743508
29.99999932062056,26.499999375234154
30.000000282385173,26.500000259551612
29.99999988467621,26.499999893233817
30.000000043950898,26.50000004046812
29.99999998286594,26.49999998421617
30.000000005669584,26.500000005540024
29.999999997363506,26.499999997399435
30.00000000135061,26.499999999614815
29.99999999884302,26.49999999938046
29.999999999880636,26.499999999875516
29.999999998745935,26.49999999987901
30.000000000586628,26.500000000026183
29.999999999193623,26.499999999855497
29.999999999437257,26.499999999482448
30.000000000335277,26.500000000207617
29.999999999437925,26.499999999588084
30.000000000464635,26.49999999998447
30.000000000189853,26.50000000014121
30.000000000264315,26.500000000108304
30.00000000086264,26.499999999893504
30.00000000015313,26.49999999992246
29.999999999057984,26.49999999933022
29.999999999473054,26.500000000953058
29.99999999528108,26.499999994333596
30.000000011006588,26.500000010163653
29.999999964302095,26.499999964189445
30.00000008788866,26.50000008679055
29.999999755483696,26.49999975495488
30.00000061562227,26.500000615311237
29.999998433813953,26.499998432629766
30.000003771173944,26.50000377099288
29.99999120921755,26.499991207892297
30.000019153673165,26.500019154026344
29.99996198964594,26.4999619897858
30.000062048872316,26.500062048179945
29.9999482245921,26.49994822411979
29.99981668150064,26.499816682433913
30.001388867006632,26.501388866213638
29.993276516008436,26.4932765160153
30.085893982854472,26.585893982208276
30.105236219451278,26.60523621921704
30.097806013570544,26.597806013520444
30.100898590637925,26.60089859041452
30.099643739612908,26.59964373999292
30.100137481404875,26.60013748212272
30.099948383147176,26.59994838211238
30.10001896589083,26.600018966073808
30.099993228823664,26.59999322855185
30.100002373690003,26.600002373482265
30.09999920041194,26.599999199971784
30.10000026518684,26.600000265525168
30.099999917922553,26.599999917136707
30.100000024913122,26.60000002477843
30.09999999378692,26.599999993387982
30.100000001131885,26.60000000208668
30.09999999937099,26.60000000045444
30.100000000243995,26.599999999676665
30.1000000000588,26.599999999792924
30.10000000053526,26.600000000600865
30.100000000395546,26.600000000156875
30.099999999458205,26.5999999994214
30.100000000464888,26.600000000817307
30.100000000566183,26.600000000314655
30.09999999935418,26.599999999893413
30.10000000121171,26.599999999646784
30.10000000017295,26.600000000138667
30.10000000102368,26.599999999718786
30.099999999808933,26.599999999830043
30.100000000643735,26.599999999809423
30.09999999961135,26.599999999363163
